ano_mes,ano,faixa_potencia,marca,soma_kw,qtd_instalacoes,kw_medio_instalacao
2024-01,2024,1–5 MW,Risen Energy,12400.0,5,2480.0
2024-01,2024,1–5 MW,Trina Solar,6770.0,3,2256.6666666666665
2024-02,2024,≤10 kW,AE Solar,643.72,116,5.549310344827586
2024-02,2024,≤10 kW,AXITEC,71.35,12,5.945833333333333
2024-02,2024,≤10 kW,Amerisolar,815.1800000000001,489,1.667034764826176
2024-02,2024,≤10 kW,Astronergy,10473.35,1894,5.529751847940866
2024-02,2024,≤10 kW,BYD,1200.42,208,5.77125
2024-02,2024,≤10 kW,Balfar Solar,200.29,30,6.676333333333333
2024-02,2024,≤10 kW,Bedin Solar,3649.64,693,5.266435786435786
2024-02,2024,≤10 kW,Bel Energy,4826.51,887,5.441386696730553
2024-02,2024,≤10 kW,Canadian Solar,17074.44,3219,5.304268406337371
2024-02,2024,≤10 kW,Chint Solar,113.72,23,4.944347826086957
2024-02,2024,≤10 kW,DAH Solar,15284.42,2804,5.450934379457918
2024-02,2024,≤10 kW,DAS Solar,5.0,1,5.0
2024-02,2024,≤10 kW,DMEGC,83.95,16,5.246875
2024-02,2024,≤10 kW,Deye,573.01,102,5.617745098039215
2024-02,2024,≤10 kW,Elgin,2809.48,497,5.652877263581489
2024-02,2024,≤10 kW,Empalux,1718.92,282,6.095460992907801
2024-02,2024,≤10 kW,Era Solar,9022.27,1595,5.656595611285267
2024-02,2024,≤10 kW,GCL System,444.65,83,5.357228915662651
2024-02,2024,≤10 kW,Growatt,695.04,127,5.472755905511811
2024-02,2024,≤10 kW,HT SAAE,240.52,41,5.866341463414634
2024-02,2024,≤10 kW,Hanersun,11180.3,1975,5.660911392405063
2024-02,2024,≤10 kW,Hanwha Q Cells,90.38,15,6.025333333333333
2024-02,2024,≤10 kW,Helius Energy,511.77,96,5.3309375
2024-02,2024,≤10 kW,Honor Solar,27415.9,4955,5.532976791120081
2024-02,2024,≤10 kW,Huawei,34.4,7,4.914285714285714
2024-02,2024,≤10 kW,Inimex,2930.33,531,5.518512241054614
2024-02,2024,≤10 kW,Intelbras,9028.25,1681,5.370761451516954
2024-02,2024,≤10 kW,JA Solar,31294.93,5653,5.535986202016629
2024-02,2024,≤10 kW,JNG,562.14,101,5.565742574257426
2024-02,2024,≤10 kW,Jinko Solar,21218.91,3883,5.46456605717229
2024-02,2024,≤10 kW,KOMECO,51.88,9,5.764444444444445
2024-02,2024,≤10 kW,Kript,130.37,29,4.495517241379311
2024-02,2024,≤10 kW,LONGi Solar,4787.18,937,5.1090501600853795
2024-02,2024,≤10 kW,Leapton Solar,9024.72,1644,5.48948905109489
2024-02,2024,≤10 kW,Luxen Solar,1286.28,224,5.742321428571429
2024-02,2024,≤10 kW,MINASOL,158.88,24,6.62
2024-02,2024,≤10 kW,Nexen,1664.71,283,5.882367491166078
2024-02,2024,≤10 kW,Não informado,9411.2,1789,5.260592509782001
2024-02,2024,≤10 kW,ODEX,33.0,5,6.6
2024-02,2024,≤10 kW,OSDA,16233.19,2981,5.445551828245556
2024-02,2024,≤10 kW,Ourolux,1197.42,209,5.729282296650718
2024-02,2024,≤10 kW,Outros,13734.15,2489,5.51793893129771
2024-02,2024,≤10 kW,Phono Solar,391.02,66,5.924545454545454
2024-02,2024,≤10 kW,Pulling Energy,10975.07,1913,5.7370987976999475
2024-02,2024,≤10 kW,QN SOLAR,263.92,46,5.737391304347827
2024-02,2024,≤10 kW,QSolar,381.11,65,5.8632307692307695
2024-02,2024,≤10 kW,ReneSola,7149.54,1305,5.478574712643678
2024-02,2024,≤10 kW,Renovigi,2181.7,393,5.5513994910941475
2024-02,2024,≤10 kW,Resun,6189.02,1144,5.409982517482518
2024-02,2024,≤10 kW,Risen Energy,5038.91,989,5.094954499494438
2024-02,2024,≤10 kW,Ronma Solar,305.5,54,5.657407407407407
2024-02,2024,≤10 kW,Runergy,59.9,11,5.445454545454545
2024-02,2024,≤10 kW,SAJ,117.72,18,6.54
2024-02,2024,≤10 kW,Sengi Solar,699.3,107,6.535514018691589
2024-02,2024,≤10 kW,Seraphim,2.8,1,2.8
2024-02,2024,≤10 kW,Shinefar,883.92,162,5.456296296296296
2024-02,2024,≤10 kW,Sine Energy,4706.99,820,5.740231707317073
2024-02,2024,≤10 kW,Solar N Plus,49.12,6,8.186666666666666
2024-02,2024,≤10 kW,Solis (Ginlong),142.46,22,6.475454545454546
2024-02,2024,≤10 kW,Sunergy,90.54,16,5.65875
2024-02,2024,≤10 kW,Sungrow,341.4,58,5.886206896551724
2024-02,2024,≤10 kW,Sunova,28096.8,5009,5.609263326013176
2024-02,2024,≤10 kW,Suntech,21.0,3,7.0
2024-02,2024,≤10 kW,TAOISTIC,1618.07,294,5.503639455782313
2024-02,2024,≤10 kW,TW Solar,16.0,3,5.333333333333333
2024-02,2024,≤10 kW,Talesun,2404.61,366,6.569972677595628
2024-02,2024,≤10 kW,Trina Solar,4811.9,875,5.499314285714285
2024-02,2024,≤10 kW,Tsun,23241.75,4023,5.777218493661446
2024-02,2024,≤10 kW,Ulica Solar,109.07,21,5.193809523809524
2024-02,2024,≤10 kW,VSUN,20.3,4,5.075
2024-02,2024,≤10 kW,WEG,612.58,114,5.373508771929825
2024-02,2024,≤10 kW,Xpower,957.49,200,4.78745
2024-02,2024,≤10 kW,Yingli Solar,15.51,4,3.8775
2024-02,2024,≤10 kW,ZN SHINE,26.0,5,5.2
2024-02,2024,≤10 kW,ZNShine Solar,2248.4,401,5.606982543640898
2024-02,2024,10–20 kW,AE Solar,69.4,5,13.88
2024-02,2024,10–20 kW,AXITEC,46.0,3,15.333333333333334
2024-02,2024,10–20 kW,Amerisolar,159.78,10,15.978
2024-02,2024,10–20 kW,Astronergy,2840.29,199,14.272814070351759
2024-02,2024,10–20 kW,BYD,551.32,34,16.215294117647062
2024-02,2024,10–20 kW,Balfar Solar,66.0,4,16.5
2024-02,2024,10–20 kW,Bedin Solar,474.62,30,15.820666666666666
2024-02,2024,10–20 kW,Bel Energy,1151.53,79,14.57632911392405
2024-02,2024,10–20 kW,Canadian Solar,3685.43,246,14.981422764227641
2024-02,2024,10–20 kW,Chint Solar,12.0,1,12.0
2024-02,2024,10–20 kW,DAH Solar,3595.7,247,14.55748987854251
2024-02,2024,10–20 kW,Deye,39.99,3,13.33
2024-02,2024,10–20 kW,Elgin,992.98,67,14.820597014925374
2024-02,2024,10–20 kW,Empalux,388.05,25,15.522
2024-02,2024,10–20 kW,Era Solar,2656.06,193,13.761968911917098
2024-02,2024,10–20 kW,GCL System,202.87,13,15.605384615384615
2024-02,2024,10–20 kW,Growatt,165.12,10,16.512
2024-02,2024,10–20 kW,HT SAAE,27.0,2,13.5
2024-02,2024,10–20 kW,Hanersun,2800.12,184,15.218043478260869
2024-02,2024,10–20 kW,Hanwha Q Cells,80.0,4,20.0
2024-02,2024,10–20 kW,Helius Energy,108.16,8,13.52
2024-02,2024,10–20 kW,Honor Solar,5397.48,369,14.627317073170731
2024-02,2024,10–20 kW,Huawei,40.08,3,13.36
2024-02,2024,10–20 kW,Inimex,337.77,24,14.073749999999999
2024-02,2024,10–20 kW,Intelbras,1997.54,136,14.687794117647059
2024-02,2024,10–20 kW,JA Solar,6915.41,479,14.437181628392484
2024-02,2024,10–20 kW,JNG,266.36,18,14.797777777777778
2024-02,2024,10–20 kW,Jinko Solar,5211.62,342,15.238654970760233
2024-02,2024,10–20 kW,Kript,14.0,1,14.0
2024-02,2024,10–20 kW,LONGi Solar,1777.27,118,15.061610169491525
2024-02,2024,10–20 kW,Leapton Solar,3233.03,212,15.250141509433963
2024-02,2024,10–20 kW,Luxen Solar,510.1,34,15.00294117647059
2024-02,2024,10–20 kW,MINASOL,30.53,2,15.265
2024-02,2024,10–20 kW,Nexen,646.53,42,15.393571428571429
2024-02,2024,10–20 kW,Não informado,2522.69,171,14.752573099415205
2024-02,2024,10–20 kW,ODEX,40.0,2,20.0
2024-02,2024,10–20 kW,OSDA,4039.49,264,15.301098484848485
2024-02,2024,10–20 kW,Ourolux,635.25,51,12.455882352941176
2024-02,2024,10–20 kW,Outros,3815.63,261,14.619272030651342
2024-02,2024,10–20 kW,Phono Solar,131.24,9,14.582222222222223
2024-02,2024,10–20 kW,Pulling Energy,2783.48,177,15.725875706214689
2024-02,2024,10–20 kW,QN SOLAR,12.0,1,12.0
2024-02,2024,10–20 kW,QSolar,29.9,2,14.95
2024-02,2024,10–20 kW,ReneSola,1756.57,128,13.723203125
2024-02,2024,10–20 kW,Renovigi,316.61,22,14.391363636363637
2024-02,2024,10–20 kW,Resun,1470.63,108,13.616944444444446
2024-02,2024,10–20 kW,Risen Energy,1345.4,95,14.162105263157896
2024-02,2024,10–20 kW,Ronma Solar,114.45,8,14.30625
2024-02,2024,10–20 kW,Runergy,29.3,2,14.65
2024-02,2024,10–20 kW,Sengi Solar,316.7,25,12.668
2024-02,2024,10–20 kW,Shinefar,216.51,14,15.465
2024-02,2024,10–20 kW,Sine Energy,965.43,63,15.324285714285713
2024-02,2024,10–20 kW,Solar N Plus,15.68,1,15.68
2024-02,2024,10–20 kW,Solis (Ginlong),47.44,3,15.813333333333333
2024-02,2024,10–20 kW,Sunergy,13.0,1,13.0
2024-02,2024,10–20 kW,Sungrow,79.48,5,15.896
2024-02,2024,10–20 kW,Sunova,6217.12,406,15.313103448275863
2024-02,2024,10–20 kW,TAOISTIC,467.1,31,15.067741935483872
2024-02,2024,10–20 kW,Talesun,800.88,56,14.301428571428572
2024-02,2024,10–20 kW,Trina Solar,1461.0,96,15.21875
2024-02,2024,10–20 kW,Tsun,6570.23,457,14.37687089715536
2024-02,2024,10–20 kW,Ulica Solar,56.0,3,18.666666666666668
2024-02,2024,10–20 kW,VSUN,20.0,1,20.0
2024-02,2024,10–20 kW,WEG,179.25,12,14.9375
2024-02,2024,10–20 kW,Xpower,177.62,14,12.687142857142858
2024-02,2024,10–20 kW,ZNShine Solar,698.0600000000001,45,15.512444444444446
2024-02,2024,20–75 kW,AE Solar,753.8,14,53.84285714285714
2024-02,2024,20–75 kW,AXITEC,55.0,1,55.0
2024-02,2024,20–75 kW,Amerisolar,689.92,12,57.49333333333333
2024-02,2024,20–75 kW,Astronergy,3430.71,82,41.83792682926829
2024-02,2024,20–75 kW,BEYONDSUN,37.0,1,37.0
2024-02,2024,20–75 kW,BYD,1723.44,33,52.22545454545455
2024-02,2024,20–75 kW,Balfar Solar,339.0,5,67.8
2024-02,2024,20–75 kW,Bedin Solar,1749.92,32,54.685
2024-02,2024,20–75 kW,Bel Energy,1797.58,44,40.85409090909091
2024-02,2024,20–75 kW,Canadian Solar,8151.23,185,44.0607027027027
2024-02,2024,20–75 kW,Chint Solar,37.5,1,37.5
2024-02,2024,20–75 kW,DAH Solar,7546.13,152,49.645592105263155
2024-02,2024,20–75 kW,DMEGC,110.4,3,36.800000000000004
2024-02,2024,20–75 kW,Deye,106.0,4,26.5
2024-02,2024,20–75 kW,Elgin,1154.08,29,39.79586206896551
2024-02,2024,20–75 kW,Empalux,482.31,11,43.846363636363634
2024-02,2024,20–75 kW,Era Solar,3915.91,99,39.55464646464646
2024-02,2024,20–75 kW,GCL System,655.25,15,43.68333333333333
2024-02,2024,20–75 kW,Growatt,23.65,1,23.65
2024-02,2024,20–75 kW,HT SAAE,60.0,1,60.0
2024-02,2024,20–75 kW,Hanersun,2831.75,69,41.039855072463766
2024-02,2024,20–75 kW,Hanwha Q Cells,75.0,1,75.0
2024-02,2024,20–75 kW,Helius Energy,503.93,12,41.994166666666665
2024-02,2024,20–75 kW,Honor Solar,4503.72,123,36.61560975609756
2024-02,2024,20–75 kW,Inimex,390.78,8,48.8475
2024-02,2024,20–75 kW,Intelbras,2094.56,50,41.8912
2024-02,2024,20–75 kW,JA Solar,11647.78,291,40.02673539518901
2024-02,2024,20–75 kW,JNG,130.51,5,26.101999999999997
2024-02,2024,20–75 kW,Jinko Solar,12097.53,269,44.972230483271375
2024-02,2024,20–75 kW,KOMECO,113.5,3,37.833333333333336
2024-02,2024,20–75 kW,Kript,174.0,3,58.0
2024-02,2024,20–75 kW,LONGi Solar,5951.91,117,50.87102564102564
2024-02,2024,20–75 kW,Leapton Solar,3956.02,100,39.5602
2024-02,2024,20–75 kW,Luxen Solar,862.6,21,41.076190476190476
2024-02,2024,20–75 kW,MINASOL,337.5,6,56.25
2024-02,2024,20–75 kW,Nexen,469.79,12,39.149166666666666
2024-02,2024,20–75 kW,Não informado,8887.58,205,43.3540487804878
2024-02,2024,20–75 kW,ODEX,50.0,1,50.0
2024-02,2024,20–75 kW,OSDA,6722.97,157,42.82146496815287
2024-02,2024,20–75 kW,Ourolux,537.14,14,38.36714285714286
2024-02,2024,20–75 kW,Outros,6550.67,151,43.38192052980133
2024-02,2024,20–75 kW,Phono Solar,462.83,10,46.283
2024-02,2024,20–75 kW,Pulling Energy,2157.54,62,34.799032258064514
2024-02,2024,20–75 kW,QN SOLAR,75.0,1,75.0
2024-02,2024,20–75 kW,QSolar,21.0,1,21.0
2024-02,2024,20–75 kW,ReneSola,1475.9,42,35.14047619047619
2024-02,2024,20–75 kW,Renovigi,364.5,10,36.45
2024-02,2024,20–75 kW,Resun,1247.34,31,40.236774193548385
2024-02,2024,20–75 kW,Risen Energy,4648.62,98,47.43489795918367
2024-02,2024,20–75 kW,Ronma Solar,331.57,8,41.44625
2024-02,2024,20–75 kW,SAJ,35.0,1,35.0
2024-02,2024,20–75 kW,Sengi Solar,699.51,16,43.719375
2024-02,2024,20–75 kW,Shinefar,284.53,8,35.56625
2024-02,2024,20–75 kW,Sine Energy,1319.1,33,39.97272727272727
2024-02,2024,20–75 kW,Solar N Plus,22.4,1,22.4
2024-02,2024,20–75 kW,Sunergy,75.0,1,75.0
2024-02,2024,20–75 kW,Sungrow,146.55,4,36.6375
2024-02,2024,20–75 kW,Sunova,12012.06,267,44.98898876404494
2024-02,2024,20–75 kW,Suntech,29.0,1,29.0
2024-02,2024,20–75 kW,TAOISTIC,659.11,18,36.617222222222225
2024-02,2024,20–75 kW,TW Solar,60.0,1,60.0
2024-02,2024,20–75 kW,Talesun,570.18,15,38.01199999999999
2024-02,2024,20–75 kW,Trina Solar,5685.01,116,49.00870689655173
2024-02,2024,20–75 kW,Tsun,8221.97,204,40.303774509803915
2024-02,2024,20–75 kW,Ulica Solar,53.8,2,26.9
2024-02,2024,20–75 kW,WEG,292.97,8,36.62125
2024-02,2024,20–75 kW,Xpower,326.5,8,40.8125
2024-02,2024,20–75 kW,ZNShine Solar,1955.15,42,46.55119047619048
2024-02,2024,75–300 kW,AXITEC,100.0,1,100.0
2024-02,2024,75–300 kW,Amerisolar,375.0,3,125.0
2024-02,2024,75–300 kW,Astronergy,588.0,2,294.0
2024-02,2024,75–300 kW,BYD,428.52,3,142.84
2024-02,2024,75–300 kW,Bedin Solar,450.0,2,225.0
2024-02,2024,75–300 kW,Bel Energy,535.0,3,178.33333333333334
2024-02,2024,75–300 kW,Canadian Solar,2164.94,13,166.53384615384616
2024-02,2024,75–300 kW,DAH Solar,1210.0,8,151.25
2024-02,2024,75–300 kW,Era Solar,1190.0,5,238.0
2024-02,2024,75–300 kW,GCL System,530.8,2,265.4
2024-02,2024,75–300 kW,HT SAAE,190.0,1,190.0
2024-02,2024,75–300 kW,Hanersun,320.0,2,160.0
2024-02,2024,75–300 kW,Honor Solar,110.0,1,110.0
2024-02,2024,75–300 kW,Intelbras,147.96,1,147.96
2024-02,2024,75–300 kW,JA Solar,4667.2,28,166.68571428571428
2024-02,2024,75–300 kW,Jinko Solar,1600.65,8,200.08125
2024-02,2024,75–300 kW,KOMECO,128.0,1,128.0
2024-02,2024,75–300 kW,LONGi Solar,2215.25,10,221.525
2024-02,2024,75–300 kW,Leapton Solar,220.0,1,220.0
2024-02,2024,75–300 kW,Luxen Solar,225.0,1,225.0
2024-02,2024,75–300 kW,Não informado,901.59,4,225.3975
2024-02,2024,75–300 kW,OSDA,1426.32,8,178.29
2024-02,2024,75–300 kW,Ourolux,100.0,1,100.0
2024-02,2024,75–300 kW,Outros,1000.0,7,142.85714285714286
2024-02,2024,75–300 kW,ReneSola,295.0,1,295.0
2024-02,2024,75–300 kW,Resun,300.0,1,300.0
2024-02,2024,75–300 kW,Risen Energy,862.35,6,143.725
2024-02,2024,75–300 kW,Seraphim,110.0,1,110.0
2024-02,2024,75–300 kW,Sine Energy,135.0,1,135.0
2024-02,2024,75–300 kW,Sungrow,200.0,1,200.0
2024-02,2024,75–300 kW,Sunova,1563.0,9,173.66666666666666
2024-02,2024,75–300 kW,Trina Solar,5270.0,34,155.0
2024-02,2024,75–300 kW,Tsun,625.3199999999999,5,125.064
2024-02,2024,300 kW–1 MW,BYD,800.0,2,400.0
2024-02,2024,300 kW–1 MW,Canadian Solar,17162.0,20,858.1
2024-02,2024,300 kW–1 MW,DAH Solar,900.0,1,900.0
2024-02,2024,300 kW–1 MW,Elgin,375.0,1,375.0
2024-02,2024,300 kW–1 MW,Era Solar,500.0,1,500.0
2024-02,2024,300 kW–1 MW,JA Solar,7089.96,10,708.996
2024-02,2024,300 kW–1 MW,Jinko Solar,4850.0,6,808.3333333333334
2024-02,2024,300 kW–1 MW,LONGi Solar,7005.0,9,778.3333333333334
2024-02,2024,300 kW–1 MW,Nexen,1000.0,1,1000.0
2024-02,2024,300 kW–1 MW,Não informado,425.0,1,425.0
2024-02,2024,300 kW–1 MW,OSDA,2775.0,3,925.0
2024-02,2024,300 kW–1 MW,Outros,4081.26,7,583.0371428571428
2024-02,2024,300 kW–1 MW,QSolar,600.0,1,600.0
2024-02,2024,300 kW–1 MW,Risen Energy,8100.0,9,900.0
2024-02,2024,300 kW–1 MW,Sunova,2231.5699999999997,4,557.8924999999999
2024-02,2024,300 kW–1 MW,Suntech,1000.0,1,1000.0
2024-02,2024,300 kW–1 MW,Trina Solar,3938.0,8,492.25
2024-02,2024,300 kW–1 MW,ZNShine Solar,375.0,1,375.0
2024-02,2024,1–5 MW,Astronergy,3000.0,2,1500.0
2024-02,2024,1–5 MW,Canadian Solar,23325.0,11,2120.4545454545455
2024-02,2024,1–5 MW,Intelbras,2500.0,1,2500.0
2024-02,2024,1–5 MW,JA Solar,7499.96,2,3749.98
2024-02,2024,1–5 MW,Jinko Solar,2500.0,1,2500.0
2024-02,2024,1–5 MW,LONGi Solar,9928.5,5,1985.7
2024-02,2024,1–5 MW,Leapton Solar,5500.0,2,2750.0
2024-02,2024,1–5 MW,Risen Energy,9050.0,3,3016.6666666666665
2024-02,2024,1–5 MW,Trina Solar,16550.0,7,2364.285714285714
2024-03,2024,≤10 kW,AE Solar,469.56,90,5.217333333333333
2024-03,2024,≤10 kW,AXITEC,23.5,4,5.875
2024-03,2024,≤10 kW,Amerisolar,1019.45,452,2.255420353982301
2024-03,2024,≤10 kW,Astronergy,9503.71,1639,5.7984807809640015
2024-03,2024,≤10 kW,BEYONDSUN,10.0,1,10.0
2024-03,2024,≤10 kW,BYD,1449.59,251,5.7752589641434255
2024-03,2024,≤10 kW,Balfar Solar,167.13,24,6.96375
2024-03,2024,≤10 kW,Bedin Solar,3643.39,653,5.579464012251148
2024-03,2024,≤10 kW,Bel Energy,4953.88,951,5.209127234490011
2024-03,2024,≤10 kW,Canadian Solar,16305.53,3086,5.283710304601426
2024-03,2024,≤10 kW,Chint Solar,88.12,17,5.183529411764706
2024-03,2024,≤10 kW,DAH Solar,17365.54,3218,5.3963766314481045
2024-03,2024,≤10 kW,DAS Solar,9.0,2,4.5
2024-03,2024,≤10 kW,DMEGC,506.34,98,5.166734693877551
2024-03,2024,≤10 kW,Deye,4070.34,766,5.313759791122716
2024-03,2024,≤10 kW,Elgin,3005.22,537,5.596312849162011
2024-03,2024,≤10 kW,Empalux,2147.7,366,5.868032786885245
2024-03,2024,≤10 kW,Era Solar,11439.46,1976,5.789200404858299
2024-03,2024,≤10 kW,GCL System,427.57,82,5.2142682926829265
2024-03,2024,≤10 kW,Gokin Solar,29.88,5,5.976
2024-03,2024,≤10 kW,Growatt,5158.5,929,5.552744886975242
2024-03,2024,≤10 kW,HT SAAE,470.54,86,5.471395348837209
2024-03,2024,≤10 kW,Hanersun,11675.41,2080,5.613177884615385
2024-03,2024,≤10 kW,Hanwha Q Cells,81.64,15,5.442666666666667
2024-03,2024,≤10 kW,Helius Energy,1513.74,273,5.544835164835165
2024-03,2024,≤10 kW,Honor Solar,24690.04,4429,5.574630842176564
2024-03,2024,≤10 kW,Huawei,135.56,27,5.020740740740741
2024-03,2024,≤10 kW,Inimex,1829.75,317,5.772082018927445
2024-03,2024,≤10 kW,Intelbras,10130.35,1937,5.229917398038204
2024-03,2024,≤10 kW,JA Solar,32983.36,6087,5.418656152456054
2024-03,2024,≤10 kW,JNG,325.6,59,5.51864406779661
2024-03,2024,≤10 kW,Jinko Solar,20619.29,3665,5.626
2024-03,2024,≤10 kW,KOMECO,47.85,7,6.835714285714286
2024-03,2024,≤10 kW,Kript,178.7,38,4.7026315789473685
2024-03,2024,≤10 kW,LONGi Solar,5268.9,1013,5.201283316880552
2024-03,2024,≤10 kW,Leapton Solar,11539.47,2082,5.542492795389049
2024-03,2024,≤10 kW,Luxen Solar,1356.56,240,5.652333333333333
2024-03,2024,≤10 kW,MINASOL,60.69,8,7.58625
2024-03,2024,≤10 kW,Maxeon,2.18,1,2.18
2024-03,2024,≤10 kW,Nexen,1470.76,237,6.205738396624472
2024-03,2024,≤10 kW,Não informado,4484.5,821,5.462241169305725
2024-03,2024,≤10 kW,ODEX,10.0,2,5.0
2024-03,2024,≤10 kW,OSDA,17508.14,3167,5.528304389011683
2024-03,2024,≤10 kW,Ourolux,1437.68,254,5.660157480314961
2024-03,2024,≤10 kW,Outros,18319.34,3283,5.580060919890344
2024-03,2024,≤10 kW,Phono Solar,479.35,95,5.045789473684211
2024-03,2024,≤10 kW,Pulling Energy,16556.56,2891,5.726931857488759
2024-03,2024,≤10 kW,QN SOLAR,615.36,114,5.3978947368421055
2024-03,2024,≤10 kW,QSolar,339.57,62,5.476935483870967
2024-03,2024,≤10 kW,RenePV,12.4,3,4.133333333333334
2024-03,2024,≤10 kW,ReneSola,6905.6,1240,5.569032258064516
2024-03,2024,≤10 kW,Renovigi,2392.53,440,5.4375681818181825
2024-03,2024,≤10 kW,Resun,4559.14,827,5.512865779927449
2024-03,2024,≤10 kW,Risen Energy,3991.5,779,5.12387676508344
2024-03,2024,≤10 kW,Ronma Solar,270.12,48,5.6275
2024-03,2024,≤10 kW,Runergy,43.0,7,6.142857142857143
2024-03,2024,≤10 kW,SAJ,1225.91,219,5.597762557077626
2024-03,2024,≤10 kW,Sengi Solar,628.73,99,6.350808080808081
2024-03,2024,≤10 kW,Seraphim,5.28,1,5.28
2024-03,2024,≤10 kW,Shinefar,803.26,154,5.215974025974026
2024-03,2024,≤10 kW,Sine Energy,3788.17,637,5.9468916797488225
2024-03,2024,≤10 kW,Solar N Plus,125.12,20,6.256
2024-03,2024,≤10 kW,Solis (Ginlong),1942.83,332,5.851897590361445
2024-03,2024,≤10 kW,Sunergy,172.69,28,6.1674999999999995
2024-03,2024,≤10 kW,Sungrow,3705.83,645,5.745472868217054
2024-03,2024,≤10 kW,Sunova,31506.43,5594,5.632182695745442
2024-03,2024,≤10 kW,Suntech,10.0,2,5.0
2024-03,2024,≤10 kW,TAOISTIC,998.98,171,5.841988304093567
2024-03,2024,≤10 kW,TW Solar,16.0,4,4.0
2024-03,2024,≤10 kW,Talesun,2742.11,424,6.467240566037736
2024-03,2024,≤10 kW,Trina Solar,4046.51,767,5.275762711864407
2024-03,2024,≤10 kW,Tsun,25115.04,4375,5.740580571428572
2024-03,2024,≤10 kW,Ulica Solar,132.81,27,4.918888888888889
2024-03,2024,≤10 kW,VSUN,13.91,3,4.636666666666667
2024-03,2024,≤10 kW,WEG,2516.9,490,5.136530612244898
2024-03,2024,≤10 kW,Xpower,827.33,168,4.9245833333333335
2024-03,2024,≤10 kW,Yingli Solar,8.3,2,4.15
2024-03,2024,≤10 kW,ZN SHINE,19.9,5,3.9799999999999995
2024-03,2024,≤10 kW,ZNShine Solar,1664.55,293,5.681058020477815
2024-03,2024,10–20 kW,AE Solar,256.61,17,15.094705882352942
2024-03,2024,10–20 kW,AXITEC,56.0,4,14.0
2024-03,2024,10–20 kW,Amerisolar,159.0,10,15.9
2024-03,2024,10–20 kW,Astronergy,3043.41,211,14.423744075829383
2024-03,2024,10–20 kW,BEYONDSUN,12.0,1,12.0
2024-03,2024,10–20 kW,BYD,707.79,46,15.386739130434782
2024-03,2024,10–20 kW,Balfar Solar,67.25,5,13.45
2024-03,2024,10–20 kW,Bedin Solar,514.88,33,15.602424242424242
2024-03,2024,10–20 kW,Bel Energy,1365.67,93,14.68462365591398
2024-03,2024,10–20 kW,Canadian Solar,4385.84,296,14.817027027027027
2024-03,2024,10–20 kW,Chint Solar,20.0,1,20.0
2024-03,2024,10–20 kW,DAH Solar,3720.56,257,14.476887159533074
2024-03,2024,10–20 kW,DAS Solar,30.67,2,15.335
2024-03,2024,10–20 kW,DMEGC,141.0,11,12.818181818181818
2024-03,2024,10–20 kW,Deye,942.54,67,14.06776119402985
2024-03,2024,10–20 kW,Elgin,917.87,60,15.297833333333333
2024-03,2024,10–20 kW,Empalux,444.95,30,14.831666666666667
2024-03,2024,10–20 kW,Era Solar,3832.54,285,13.447508771929824
2024-03,2024,10–20 kW,GCL System,102.95,8,12.86875
2024-03,2024,10–20 kW,Gokin Solar,17.1,1,17.1
2024-03,2024,10–20 kW,Growatt,985.26,59,16.699322033898305
2024-03,2024,10–20 kW,HT SAAE,92.3,7,13.185714285714285
2024-03,2024,10–20 kW,Hanersun,3173.25,214,14.828271028037383
2024-03,2024,10–20 kW,Hanwha Q Cells,45.0,3,15.0
2024-03,2024,10–20 kW,Helius Energy,299.18,22,13.59909090909091
2024-03,2024,10–20 kW,Honor Solar,5235.44,361,14.502603878116343
2024-03,2024,10–20 kW,Huawei,96.82,6,16.136666666666667
2024-03,2024,10–20 kW,Inimex,397.85,25,15.914000000000001
2024-03,2024,10–20 kW,Intelbras,2058.97,141,14.602624113475176
2024-03,2024,10–20 kW,JA Solar,8665.7,608,14.252796052631581
2024-03,2024,10–20 kW,JNG,138.0,10,13.8
2024-03,2024,10–20 kW,Jinko Solar,6143.13,407,15.093685503685505
2024-03,2024,10–20 kW,KOMECO,26.95,2,13.475
2024-03,2024,10–20 kW,Kript,79.75,5,15.95
2024-03,2024,10–20 kW,LONGi Solar,1817.42,128,14.19859375
2024-03,2024,10–20 kW,Leapton Solar,3222.51,215,14.988418604651164
2024-03,2024,10–20 kW,Luxen Solar,274.85,19,14.465789473684211
2024-03,2024,10–20 kW,MINASOL,12.0,1,12.0
2024-03,2024,10–20 kW,Nexen,397.59000000000003,27,14.725555555555557
2024-03,2024,10–20 kW,Não informado,1180.98,82,14.40219512195122
2024-03,2024,10–20 kW,ODEX,15.0,1,15.0
